date,internal_id,close,tradable_volume,mkt_cap,volat_21,fx_to_usd
20201228,40044631,241.6,302903,9549229209,0.023709,0.1642144
20201228,40048791,2250,0,22483413386,0.028791,0.01344701
20201228,40060061,44.69,2768,43406527827,0.01976,1.22119954
20201228,41002414,72.6,123533,443295431,0.073044,1.22119954
20201228,41009729,144.6,229938,11427794643,0.021129,0.11538151
20201228,41010611,92.5,0,349870229,0.032742,0.01344701
20201229,40014265,434.3,190326,9290065255,0.016974,0.12204499
20201229,40044140,145,13598,321640016963,0.03305,1.22520041
20201229,40044631,241.4,200986,9572448508,0.023735,0.16475007
20201229,40048791,2301,1566717,22931930839,0.0291,0.01351099
20201229,40060061,44.25,1881,43119972117,0.020131,1.22520041
20201229,41002414,70,78490,428820144,0.074137,1.22520041
20201229,41009729,143.2,326249,11399886737,0.021173,0.11622501
20201229,41010611,92.5,18413,348940410,0.032742,0.01351099
20201230,40014265,428.9,217765,9168735637,0.012614,0.12196758
20201230,40044140,145.44,5733,323353305263,0.032942,1.22800037
20201230,40044631,240.6,178716,9558678037,0.017782,0.16506008
20201230,40048791,2306,694226,23136559686,0.029055,0.013602
20201230,40060061,44.355,1675,43321066971,0.019131,1.22800037
20201230,41002414,71.7,53435,440238134,0.072304,1.22800037
20201230,41009729,144,302595,11525325639,0.020985,0.1168511
20201230,41010611,92.5,13371,351290771,0.032742,0.013602
20201231,40014265,428.9,0,9168735637,0.012614,0.12181455
20201231,40044140,145.44,0,323353305263,0.032942,1.22309946
20201231,40044631,240.6,0,9558678037,0.017782,0.16436825
20201231,40048791,2287,436094,23055595575,0.029131,0.01366701
20201231,40060061,44.355,0,43321066971,0.019131,1.22309946
20201231,41002414,71.7,0,440238134,0.072304,1.22309946
20201231,41009729,144,0,11525325639,0.020985,0.11656914
20201231,41010611,92.5,836,352969714,0.032742,0.01366701
20210104,40014265,428.7,385356,9108689736,0.012443,0.12122535
20210104,40044140,143.58,13777,318542069961,0.033195,1.22540009
20210104,40044631,234.3,361860,9288304482,0.015838,0.16470394
20210104,40048791,2360,1901044,23584359720,0.029766,0.01354801
20210104,40060061,44.7,3035,43565579391,0.019097,1.22540009
20210104,41002414,70.6,208473,432566233,0.072542,1.22540009
20210104,41009729,141.6,354830,11321462843,0.018468,0.1167297
20210104,41010611,92.5,3985,352915284,0.032742,0.01354801
20210105,40014265,421.6,332070,9024458546,0.01275,0.12212696
20210105,40044140,145.4,11455,323606526084,0.033193,1.22930012
20210105,40044631,230.7,378993,9176271228,0.015653,0.16525648
20210105,40048791,2396,1233670,24437101521,0.029649,0.01362199
20210105,40060061,44.08,2022,43098045255,0.0195,1.22930012
20210105,41002414,71.6,47572,440089444,0.072221,1.22930012
20210105,41009729,136.8,467933,11036236066,0.019242,0.11778147
20210105,41010611,92.5,0,354842575,0.032742,0.01362199
20210106,40014265,421.6,0,9024458546,0.01275,0.12209565
20210106,40044140,147.2,8331,327425896965,0.033198,1.22859934
20210106,40044631,227.6,350907,9047135446,0.015186,0.16515004
20210106,40048791,2396,1773152,24380998497,0.029554,0.01359
20210106,40060061,44.09,6392,43083248008,0.019533,1.22859934
20210106,41002414,71.2,72543,437381363,0.071562,1.22859934
20210106,41009729,130,865644,10571447852,0.022381,0.11872255
20210106,41010611,97.5,9405,373144916,0.033948,0.01359
20210107,40014265,409,423532,8747594518,0.013594,0.12202711
20210107,40044140,145.66,8715,323473006824,0.033426,1.22659955
20210107,40044631,226.6,338347,8994165348,0.01526,0.16490765
20210107,40048791,2379,1034345,24134967120,0.029501,0.013549
20210107,40060061,42.515,8918,41476590178,0.021678,1.22659955
20210107,41002414,67.6,168574,414590647,0.073656,1.22659955
20210107,41009729,132.5,875627,10751386222,0.022887,0.11846517
20210107,41010611,98.5,5378,375834582,0.033817,0.013549
20210108,40014265,410.8,220754,8766516015,0.013496,0.12175522
20210108,40044140,145.28,6447,322287176108,0.033497,1.22529949
20210108,40044631,229.3,235651,9092786270,0.015391,0.16475279
20210108,40048791,2481,1846756,25231052323,0.030326,0.01358199
20210108,40060061,42.09,4551,41018449684,0.021887,1.22529949
20210108,41002414,61.1,263968,374328995,0.072834,1.22529949
20210108,41009729,136.2,458455,11091162494,0.023781,0.1188891
20210108,41010611,98.5,12565,376749834,0.033817,0.01358199
20210111,40014265,404.4,275349,8558868995,0.013663,0.12075253
20210111,40044140,147.44,8574,324809952758,0.033542,1.21679962
20210111,40044631,227.3,220492,8950510845,0.015609,0.16360186
20210111,40048791,2500,2265300,25306349703,0.029599,0.01351899
20210111,40060061,39.7,75915,38420908953,0.025763,1.21679962
20210111,41002414,53.1,225627,323060300,0.078324,1.21679962
20210111,41009729,135.6,1119674,10903596637,0.023773,0.11739569
20210111,41010611,112.5,52638,428302154,0.035176,0.01351899
20210112,40014265,405.3,283522,8573879185,0.013605,0.12069569
20210112,40044140,144.72,5712,318791809848,0.034039,1.21670043
20210112,40044631,226.1,268407,8900200030,0.015147,0.16354567
20210112,40048791,2489,932267,25409351300,0.023354,0.01363401
20210112,40060061,39.4,36243,38127466264,0.025454,1.21670043
20210112,41002414,58.8,139611,357709926,0.080927,1.21670043
20210112,41009729,129.2,502026,10407788782,0.025155,0.11760832
20210112,41010611,112.5,92,431945986,0.035176,0.01363401
20210113,40014265,418.4,296672,8793582950,0.015653,0.1199127
20210113,40044140,145.18,7932,319594737672,0.033947,1.21590008
20210113,40044631,226.5,273243,8910116785,0.015048,0.16343875
20210113,40048791,2577,2308717,26288394626,0.024157,0.013624
20210113,40060061,39.555,41077,38252281116,0.025442,1.21590008
20210113,41002414,57,40306,346531523,0.08092,1.21590008
20210113,41009729,130,636718,10490493080,0.024839,0.11781338
20210113,41010611,107.5,39315,412445292,0.03752,0.013624
20210114,40014265,432.3,494682,9119182860,0.017261,0.12035432
20210114,40044140,145.68,4054,320616285139,0.015867,1.21560004
20210114,40044631,230.3,182622,9058713862,0.014256,0.16342273
20210114,40048791,2584,1950446,26493316262,0.022557,0.013693
20210114,40060061,38.13,17753,36865113257,0.021577,1.21560004
20210114,41002414,61.1,97463,371365812,0.081613,1.21560004
20210114,41009729,125,426266,10124466423,0.023886,0.11825083
20210114,41010611,105,4706,404894011,0.038269,0.013693
20210115,40014265,431.4,471473,9029667057,0.017067,0.11942152
20210115,40044140,141.74,10924,310354099316,0.01552,1.20940043
20210115,40044631,227.2,379211,8891441616,0.014498,0.16259369
20210115,40048791,2513,1927415,25586612806,0.023156,0.013598
20210115,40060061,37.665,9267,36229817943,0.020952,1.20940043
20210115,41002414,57.2,75210,345888522,0.076926,1.20940043
20210115,41009729,124.5,301059,9986425953,0.023821,0.11710699
20210115,41010611,102.5,7639,392511525,0.038992,0.013598
20210118,40014265,430.5,249924,8994180556,0.017077,0.11920088
20210118,40044140,142.4,3018,311334976396,0.015345,1.20759967
20210118,40044631,233,283021,9102144376,0.015571,0.16230341
20210118,40048791,2577,783897,26205422575,0.023276,0.013581
20210118,40060061,37.665,9552,36175872817,0.020943,1.20759967
20210118,41002414,59.4,49395,358657101,0.074154,1.20759967
20210118,41009729,127.5,212308,10166581374,0.024288,0.11641444
20210118,41010611,102.5,1023,392020568,0.038992,0.013581
20210119,40014265,436.6,396497,9165763941,0.017227,0.11977769
20210119,40044140,142,7465,311720362555,0.014615,1.21250039
20210119,40044631,239.5,357919,9395256330,0.016542,0.16298325
20210119,40048791,2580,1132761,26324808227,0.02194,0.013627
20210119,40060061,37.195,18138,35869433153,0.017191,1.21250039
20210119,41002414,60,44711,363750118,0.069167,1.21250039
20210119,41009729,128.6,286555,10320976900,0.023969,0.11717148
20210119,41010611,102.5,0,393348606,0.037365,0.013627
20210120,40014265,438.5,283042,9211388857,0.017234,0.11985234
20210120,40044140,143.94,12356,316299167207,0.01464,1.2112007
20210120,40044631,239,268174,9367092613,0.016348,0.16283463
20210120,40048791,2572,1220788,26304799435,0.021888,0.013659
20210120,40060061,38.525,34303,37112210469,0.019806,1.2112007
20210120,41002414,57.8,48840,350037002,0.065435,1.2112007
20210120,41009729,126.6,439462,10202783866,0.023532,0.11765952
20210120,41010611,102.5,8566,394272181,0.03566,0.013659
20210121,40014265,432.3,149957,9132262236,0.017499,0.12052694
20210121,40044140,141.96,8272,312695109219,0.014632,1.21410056
20210121,40044631,238.6,438107,9372782459,0.016347,0.16320668
20210121,40048791,2675,1507502,27482395077,0.020422,0.013721
20210121,40060061,38.85,13196,37514895934,0.01986,1.21410056
20210121,41002414,54.2,122314,329021253,0.060399,1.21410056
20210121,41009729,129.8,241758,10536420427,0.023768,0.1185115
20210121,41010611,102.5,5217,396061745,0.034952,0.013721
20210122,40014265,432,165814,9139363571,0.017088,0.12070443
20210122,40044140,141.46,19994,312543165865,0.013566,1.21779985
20210122,40044631,239.8,303787,9448758629,0.016217,0.16370631
20210122,40048791,2690,975113,27557965865,0.018594,0.01368201
20210122,40060061,39.2,3060,37968203206,0.020174,1.21779985
20210122,41002414,54.3,55223,330632659,0.057181,1.21779985
20210122,41009729,130.3,315584,10519411354,0.023741,0.11786615
20210122,41010611,102.5,10094,394936236,0.034952,0.01368201
20210125,40014265,424.6,315642,8963335201,0.016631,0.12044275
20210125,40044140,140.54,12236,309541721642,0.013615,1.21400034
20210125,40044631,238.4,164951,9363703403,0.015303,0.16318538
20210125,40048791,2754,1512889,28186817245,0.018244,0.01366901
20210125,40060061,39.445,27450,38086304033,0.019951,1.21400034
20210125,41002414,54.4,33314,330208092,0.057261,1.21400034
20210125,41009729,131.9,545394,10562185210,0.023818,0.11690984
20210125,41010611,102.5,10500,394561048,0.034952,0.01366901
20210126,40014265,432,167308,9125594824,0.016567,0.12052259
20210126,40044140,140.12,5833,308972627692,0.012525,1.21540058
20210126,40044631,236.4,258785,9295615513,0.015287,0.16336933
20210126,40048791,2787,1313168,28658107818,0.018201,0.013733
20210126,40060061,41.645,34422,40256903739,0.024131,1.21540058
20210126,41002414,51.5,55715,312965650,0.057904,1.21540058
20210126,41009729,127.5,348324,10216892732,0.024664,0.11699054
20210126,41010611,97.5,10332,377071231,0.037064,0.013733
20210127,40014265,425,210357,8919141181,0.016907,0.1197361
20210127,40044140,134.54,21887,295325617476,0.014082,1.2098994
20210127,40044631,235.3,440670,9213077796,0.013345,0.16267569
20210127,40048791,2883,2406592,29548109959,0.01876,0.013688
20210127,40060061,40.965,45827,39420332354,0.024268,1.2098994
20210127,41002414,48.7,111743,294610503,0.056539,1.2098994
20210127,41009729,124.8,470988,9899658712,0.024566,0.11581044
20210127,41010611,97.5,15000,375835604,0.037064,0.013688
20210128,40014265,424.8,181473,8939240880,0.016888,0.12006243
20210128,40044140,140.64,24628,309353744447,0.017742,1.21240043
20210128,40044631,229,520317,8985991958,0.014537,0.16303107
20210128,40048791,2782,2148011,28587927733,0.021442,0.01372399
20210128,40060061,42.18,40908,40673422665,0.02535,1.21240043
20210128,41002414,50.4,77776,305524909,0.057656,1.21240043
20210128,41009729,121.7,776412,9687973768,0.024884,0.11622096
20210128,41010611,97.5,4000,376823870,0.037064,0.01372399
20210129,40014265,419.4,232826,8817243366,0.016388,0.11994866
20210129,40044140,138.48,9072,304878695114,0.017973,1.21349945
20210129,40044631,220.8,512268,8671291263,0.01639,0.16316408
20210129,40048791,2777,1442176,28538662548,0.021209,0.01372501
20210129,40060061,42.215,22157,40744072946,0.025337,1.21349945
20210129,41002414,58,326028,351914841,0.067066,1.21349945
20210129,41009729,127.8,828002,10237100019,0.02785,0.11694675
20210129,41010611,97.5,294,376851798,0.037064,0.01372501
20210201,40014265,428.1,190654,8902651831,0.016903,0.1186493
20210201,40044140,140.64,7001,307873743727,0.018224,1.2066001
20210201,40044631,221.7,547127,8657056725,0.015615,0.16223495
20210201,40048791,2828,1828402,28549561457,0.020697,0.013674
20210201,40060061,43,10094,41265762617,0.025674,1.2066001
20210201,41002414,54.1,92572,326385328,0.068353,1.2066001
20210201,41009729,129.5,488643,10321010799,0.028044,0.11635754
20210201,41010611,97.5,39,376119134,0.037064,0.013674
20210202,40014265,436.1,186668,9075370707,0.017406,0.11873241
20210202,40044140,149.02,8186,324920642324,0.022352,1.2018003
20210202,40044631,231,433063,8983770914,0.018114,0.1615796
20210202,40048791,2800,1205301,28604531444,0.021065,0.01364299
20210202,40060061,45.255,23743,43257053956,0.028081,1.2018003
20210202,41002414,54.6,35124,328091481,0.068259,1.2018003
20210202,41009729,130.6,425142,10371870832,0.027257,0.11594606
20210202,41010611,97.5,0,375266297,0.037064,0.01364299
20210203,40014265,436.5,155731,9097412830,0.01691,0.11891172
20210203,40044140,146.2,8495,318957491308,0.022635,1.20249976
20210203,40044631,225.9,350295,8791109776,0.018563,0.1616841
20210203,40048791,2846,902765,29093674192,0.021063,0.01365201
20210203,40060061,45.525,17303,43540460065,0.028098,1.20249976
20210203,41002414,57.1,45340,343313680,0.069486,1.20249976
20210203,41009729,136.6,1039939,10892957060,0.026675,0.11642257
20210203,41010611,97.5,0,375514257,0.035145,0.01365201
20210204,40014265,436,220850,9029974789,0.015165,0.1181656
20210204,40044140,148.48,8284,322504124609,0.022765,1.19720047
20210204,40044631,231.2,253698,8959122574,0.01926,0.16099689
20210204,40048791,2821,1057807,28859225503,0.021133,0.013662
20210204,40060061,46.26,9511,44048443615,0.026783,1.19720047
20210204,41002414,57,61422,341202133,0.068836,1.19720047
20210204,41009729,138.8,478886,11002042781,0.026583,0.11572467
20210204,41010611,97.5,974,375789239,0.035063,0.013662
20210205,40014265,427.9,234698,8946792328,0.015933,0.11929331
20210205,40044140,150.22,6484,328027515780,0.022871,1.20359973
20210205,40044631,235.2,224530,9162954050,0.019453,0.16185944
20210205,40048791,2808,1000387,28835555219,0.019775,0.013714
20210205,40060061,46.485,7158,44499279330,0.026572,1.20359973
20210205,41002414,57.2,36575,344229522,0.065316,1.20359973
20210205,41009729,137.6,409360,11029843986,0.026002,0.11702887
20210205,41010611,97.5,286,377219356,0.035063,0.013714
20210208,40014265,422.2,323840,8817515319,0.015806,0.11915685
20210208,40044140,156.48,12845,341924318732,0.024351,1.20439991
20210208,40044631,234.8,288807,9152852255,0.019325,0.16195643
20210208,40048791,2746,1163326,28250283939,0.02077,0.013739
20210208,40060061,48.14,21495,46114219640,0.022777,1.20439991
20210208,41002414,62.9,199936,378783773,0.060337,1.20439991
20210208,41009729,139.8,351034,11248317328,0.026194,0.11746878
20210208,41010611,97.5,500,377907089,0.015692,0.013739
20210209,40014265,417.7,215909,8776450394,0.016066,0.11987964
20210209,40044140,154.8,13834,339938532824,0.024047,1.21040024
20210209,40044631,262.4,1947973,10279184024,0.031088,0.16275512
20210209,40048791,2700,1979718,27888237404,0.02124,0.013794
20210209,40060061,49.66,26973,47807251858,0.022879,1.21040024
20210209,41002414,62.6,219489,378855276,0.056212,1.21040024
20210209,41009729,140.6,249347,11368641174,0.023419,0.11804982
20210209,41010611,102.5,11368,398877287,0.020222,0.013794
20210210,40014265,410.8,395891,8657938642,0.014865,0.12024723
20210210,40044140,154.08,9596,339056324107,0.024114,1.21290041
20210210,40044631,264,638487,10363282778,0.031062,0.16309223
20210210,40048791,2511,2004293,26031972381,0.026085,0.01384501
20210210,40060061,53.15,73203,51272733710,0.026013,1.21290041
20210210,41002414,58.2,120058,352954019,0.058289,1.21290041
20210210,41009729,141.2,496088,11439032086,0.023415,0.11827601
20210210,41010611,102.5,454,400352336,0.017805,0.01384501
20210211,40014265,431.8,360172,9089709619,0.017218,0.12010425
20210211,40044140,155.9,11834,343004692747,0.024193,1.21270037
20210211,40044631,256.5,553708,10067065289,0.032019,0.16306297
20210211,40048791,2559,978708,26481676982,0.026466,0.01382
20210211,40060061,56.44,20618,54437550680,0.024912,1.21270037
20210211,41002414,60.9,79219,369267262,0.057035,1.21270037
20210211,41009729,138.5,539414,11209028101,0.021845,0.11815722
20210211,41010611,102.5,17405,399629190,0.017097,0.01382
20210212,40014265,418.6,322946,8835504199,0.018562,0.12042679
20210212,40044140,155.82,23756,343045949055,0.023114,1.21280038
20210212,40044631,265.3,380268,10413804571,0.032291,0.16308425
20210212,40048791,2620,1390880,27183559513,0.026162,0.013856
20210212,40060061,59.4,12963,57297257016,0.024674,1.21280038
20210212,41002414,59.8,49721,362627314,0.055103,1.21280038
20210212,41009729,134.6,363170,10907184579,0.023043,0.11830679
20210212,41010611,102.5,1961,400670195,0.016226,0.013856
20210215,40014265,425,246963,9004423204,0.018932,0.12088098
20210215,40044140,156.2,5722,344165956825,0.02312,1.21379993
20210215,40044631,267.3,313131,10500873083,0.032029,0.16321734
20210215,40048791,2651,948661,27628272828,0.025709,0.013918
20210215,40060061,59.5,15040,57441019233,0.024595,1.21379993
20210215,41002414,59.5,33278,361105480,0.054479,1.21379993
20210215,41009729,132.5,296619,10828482379,0.02294,0.11931466
20210215,41010611,102.5,3470,402463049,0.016226,0.013918
20210216,40014265,413.8,305235,8741136894,0.019452,0.12052259
20210216,40044140,153.54,13397,337496753641,0.023581,1.21090004
20210216,40044631,261.8,349660,10260355584,0.032211,0.16282932
20210216,40048791,2661,779558,27716559283,0.025714,0.01391001
20210216,40060061,61.21,13051,58950668496,0.023153,1.21090004
20210216,41002414,61.3,91844,371140862,0.054847,1.21090004
20210216,41009729,135.5,891457,10995334860,0.023355,0.11847078
20210216,41010611,107.5,4167,421852906,0.019408,0.01391001
20210217,40014265,408,262850,8578604799,0.019539,0.11996305
20210217,40044140,152.6,6560,333519075554,0.023568,1.20399969
20210217,40044631,262.9,306795,10244747607,0.032174,0.16190137
20210217,40048791,2593,1187344,26882080599,0.026425,0.01384501
20210217,40060061,58.5,11962,56019638527,0.0278,1.20399969
20210217,41002414,59.2,89284,356383907,0.054757,1.20399969
20210217,41009729,129.9,422821,10444769142,0.025134,0.11739018
20210217,41010611,107.5,1338,419881718,0.019408,0.01384501
20210218,40014265,404.2,386185,8506665816,0.019429,0.12007541
20210218,40044140,151.72,10332,332642277277,0.023334,1.20779949
20210218,40044631,258.1,282308,10089717470,0.032566,0.16241676
20210218,40048791,2568,1095762,26838266722,0.024857,0.01395701
20210218,40060061,59.39,11452,57252444903,0.027682,1.20779949
20210218,41002414,55,105571,332144859,0.055377,1.20779949
20210218,41009729,129.8,455809,10475711456,0.024509,0.11782865
20210218,41010611,115,23327,452809390,0.024232,0.01395701
20210219,40014265,401.4,229532,8510997314,0.019435,0.12097457
20210219,40044140,151.34,4634,333430071444,0.023319,1.21369976
20210219,40044631,258.6,334744,10158264822,0.032568,0.16320402
20210219,40048791,2559,1260133,26872590733,0.024793,0.01402401
20210219,40060061,60.42,7046,58529910204,0.027551,1.21369976
20210219,41002414,56,75633,339835932,0.055512,1.21369976
20210219,41009729,130,303746,10538168110,0.024496,0.1183488
20210219,41010611,120,14455,474764937,0.025534,0.01402401
20210222,40014265,404.5,295888,8577765179,0.019316,0.12098921
20210222,40044140,158.12,14246,348884265856,0.024861,1.21549956
20210222,40044631,254.6,194252,10016504254,0.032792,0.16345478
20210222,40048791,2401,1989541,25299687988,0.027503,0.014072
20210222,40060061,59.3,30502,57530132281,0.02882,1.21549956
20210222,41002414,52.4,77480,318460886,0.057555,1.21549956
20210222,41009729,128.9,292292,10416085073,0.024385,0.117976
20210222,41010611,135,19057,535938446,0.035326,0.014072
20210223,40014265,403.9,453326,8531391744,0.018757,0.12051387
20210223,40044140,161.36,33561,355740435499,0.024968,1.21450016
20210223,40044631,251.4,281113,9881887158,0.032885,0.16331063
20210223,40048791,2335,2014603,24640956907,0.027513,0.014093
20210223,40060061,57.67,62376,55902779241,0.02958,1.21450016
20210223,41002414,48.3,157101,293301789,0.059135,1.21450016
20210223,41009729,126.7,314268,10217214345,0.023472,0.11773293
20210223,41010611,140,71445,556617503,0.032265,0.014093
20210224,40014265,399.4,248617,8430853750,0.018604,0.12043549
20210224,40044140,164.06,18618,361603368760,0.022357,1.21419933
20210224,40044631,257.9,338861,10135068204,0.033202,0.1632733
20210224,40048791,2287,1624382,24158387716,0.025702,0.014107
20210224,40060061,59.93,14981,58079134963,0.028922,1.21419933
20210224,41002414,50,60591,303549833,0.058347,1.21419933
20210224,41009729,126.3,438742,10277767379,0.022958,0.11880576
20210224,41010611,147.5,29375,587018707,0.032831,0.014107
20210225,40014265,400,474385,8499718390,0.018624,0.1212371
20210225,40044140,160.08,7959,355388657343,0.02208,1.22300073
20210225,40044631,258.8,269025,10244704090,0.032357,0.16446557
20210225,40048791,2245,1738578,23704627986,0.025136,0.01410099
20210225,40060061,64.73,37800,63185611822,0.031657,1.22300073
20210225,41002414,51,44661,311865186,0.058005,1.22300073
20210225,41009729,123.3,399451,10040558570,0.022893,0.11888769
20210225,41010611,140,70775,556933027,0.036438,0.01410099
20210226,40014265,404.8,957755,8420209341,0.01876,0.11867887
20210226,40044140,157.2,15947,344999558622,0.022228,1.20899979
20210226,40044631,253.9,466485,9936504106,0.031373,0.16259634
20210226,40048791,2200,2050053,22965904521,0.02513,0.01394099
20210226,40060061,64.24,36908,61989428299,0.032,1.20899979
20210226,41002414,49.2,76987,297413949,0.048201,1.20899979
20210226,41009729,121.1,794456,9583517838,0.020201,0.11553748
20210226,41010611,135,17393,532674039,0.03825,0.01394099
20210301,40014265,411.8,213272,8555357724,0.018563,0.11853397
20210301,40044140,161.82,14404,354110942371,0.022719,1.20550046
20210301,40044631,259.5,231515,10126190901,0.031537,0.16212448
20210301,40048791,2176,1378589,22713752454,0.024133,0.01394
20210301,40060061,63.42,24456,61021023674,0.032883,1.20550046
20210301,41002414,50.3,53852,303183365,0.046383,1.20550046
20210301,41009729,125.4,351886,10044266687,0.021631,0.11693992
20210301,41010611,130,3141,512240929,0.039987,0.01394
20210302,40014265,412,155011,8607671055,0.017945,0.11920088
20210302,40044140,160.66,7164,352301296803,0.01948,1.20799937
20210302,40044631,261.3,331263,10216472092,0.030553,0.16244314
20210302,40048791,2183,2011514,22502968582,0.024402,0.013962
20210302,40060061,62.18,6015,59951947843,0.033107,1.20799937
20210302,41002414,50.5,20837,305019841,0.046321,1.20799937
20210302,41009729,129.8,524697,10473736886,0.023007,0.11780644
20210302,41010611,130,3538,513049094,0.039987,0.013962
20210303,40014265,415.1,274031,8654590231,0.018077,0.11895557
20210303,40044140,161.8,6910,354507783776,0.018728,1.2070006
20210303,40044631,247.9,527396,9684841589,0.032716,0.16231395
20210303,40048791,2138,1654080,22065930272,0.023496,0.013979
20210303,40060061,60.53,15042,58312818465,0.034414,1.2070006
20210303,41002414,52.1,58632,314423657,0.045665,1.2070006
20210303,41009729,135.5,891616,10947089799,0.02281,0.11795096
20210303,41010611,130,3400,513673767,0.039987,0.013979
20210304,40014265,423,302536,8799621410,0.018699,0.11869014
20210304,40044140,157.42,11266,344225138536,0.019895,1.20460013
20210304,40044631,239.5,635764,9338031286,0.033527,0.16199054
20210304,40048791,2083,1511066,21525968582,0.0236,0.013997
20210304,40060061,58.17,23401,55927813406,0.036463,1.20460013
20210304,41002414,49.5,45974,298138531,0.046827,1.20460013
20210304,41009729,134.1,550369,10848827038,0.022574,0.11811256
20210304,41010611,122.5,21199,484662050,0.043191,0.013997
20210305,40014265,413,275364,8476001099,0.018983,0.11709328
20210305,40044140,154.78,10148,334659281394,0.020258,1.1911001
20210305,40044631,234.4,439259,9036424028,0.033707,0.16016914
20210305,40048791,2088,1954613,21307875438,0.023816,0.01382201
20210305,40060061,52.59,27213,49996235342,0.04429,1.1911001
20210305,41002414,47.7,56483,284077374,0.047222,1.1911001
20210305,41009729,133.9,512626,10714573287,0.022514,0.11682516
20210305,41010611,122.5,400,478602803,0.043191,0.01382201
20210308,40014265,413.8,212376,8451154294,0.018798,0.11652431
20210308,40044140,166.5,18369,358156044546,0.024398,1.1849998
20210308,40044631,233.5,498182,8955682850,0.033716,0.15934985
20210308,40048791,2061,1970473,21017120431,0.023753,0.013812
20210308,40060061,56.43,42949,53372088631,0.046176,1.1849998
20210308,41002414,48.45,25001,287066201,0.040931,1.1849998
20210308,41009729,133.2,567342,10695921461,0.022156,0.11723467
20210308,41010611,122.5,1302,478256415,0.043191,0.013812
20210309,40014265,415,158735,8541049496,0.018673,0.11742326
20210309,40044140,165.74,20606,357634532479,0.024251,1.18870022
20210309,40044631,243.7,343072,9375879165,0.023845,0.15984399
20210309,40048791,2097,1393430,21497239425,0.02477,0.01388499
20210309,40060061,56.42,46514,53529266837,0.045879,1.18870022
20210309,41002414,50.2,52999,298363754,0.042326,1.18870022
20210309,41009729,139.3,460280,11241629023,0.024508,0.11782032
20210309,41010611,122.5,7284,480783823,0.042277,0.01388499
20210310,40014265,421.9,577872,8691426027,0.018618,0.11753644
20210310,40044140,165.68,18308,357896035379,0.024194,1.19000019
20210310,40044631,247.7,326433,9540904224,0.024172,0.16003073
20210310,40048791,2080,1635148,21342938949,0.020362,0.013898
20210310,40060061,55.35,24180,52571519262,0.043817,1.19000019
20210310,41002414,49.1,26686,292145047,0.039874,1.19000019
20210310,41009729,134.6,472598,10902927940,0.02561,0.11826062
20210310,41010611,122.5,0,481234185,0.042277,0.013898
20210311,40014265,435.8,301445,9024872812,0.016516,0.11815303
20210311,40044140,165.74,11416,360342061313,0.024127,1.19769946
20210311,40044631,253.5,402634,9827056498,0.024065,0.16105912
20210311,40048791,2110,1302272,21775394658,0.020048,0.013978
20210311,40060061,56.68,15153,54183064793,0.042001,1.19769946
20210311,41002414,52.2,74058,312599559,0.04114,1.19769946
20210311,41009729,135.5,367779,11012295118,0.025365,0.11865352
20210311,41010611,122.5,0,484004236,0.042277,0.013978
20210312,40014265,432.7,192675,8935232722,0.014902,0.11781755
20210312,40044140,165.26,9226,358608688107,0.024152,1.1954001
20210312,40044631,251.6,273699,9734274946,0.022697,0.16074328
20210312,40048791,2097,1015874,21566922972,0.018498,0.01393
20210312,40060061,56.27,16415,53687857723,0.04027,1.1954001
20210312,41002414,51.2,38531,306022426,0.041156,1.1954001
20210312,41009729,130,706235,10574837626,0.026247,0.11876061
20210312,41010611,125,3502,492186009,0.042294,0.01393
20210315,40014265,432.6,124161,8888972639,0.01456,0.11723467
20210315,40044140,163.92,9637,354748902668,0.024279,1.19220062
20210315,40044631,257.7,346856,9944863555,0.023372,0.16033349
20210315,40048791,2114,961685,21666850577,0.018275,0.01388201
20210315,40060061,57.85,13223,55047624160,0.040835,1.19220062
20210315,41002414,51.9,46857,309376062,0.04143,1.19220062
20210315,41009729,129,619129,10423182074,0.026083,0.11796487
20210315,41010611,125,8913,490490175,0.042294,0.01388201
20210316,40014265,438,297793,9013667976,0.014301,0.11741361
20210316,40044140,162.68,6824,351326909456,0.022903,1.18970005
20210316,40044631,267.7,387330,10308459431,0.02629,0.1599872
20210316,40048791,2189,1333847,22453308786,0.016805,0.013893
20210316,40060061,58.58,17035,55625345307,0.03807,1.18970005
20210316,41002414,53.9,46612,320624164,0.037744,1.18970005
20210316,41009729,132.2,566514,10679222083,0.028348,0.11793705
20210316,41010611,125,940,490878595,0.02949,0.013893
20210317,40014265,432.6,261759,8896795236,0.013114,0.11733784
20210317,40044140,163.5,6961,353246148200,0.023873,1.19019989
20210317,40044631,258,384453,9939548202,0.025945,0.16006146
20210317,40048791,2083,1263608,21333724710,0.022366,0.01387199
20210317,40060061,57.73,8383,54841248915,0.039223,1.19019989
20210317,41002414,51.4,41922,305881373,0.042383,1.19019989
20210317,41009729,127,609183,10223352265,0.026021,0.11752539
20210317,41010611,125,2859,490136363,0.041391,0.01387199
20210318,40014265,423.7,244703,8713861242,0.013903,0.11733922
20210318,40044140,162.64,5762,351919621675,0.023863,1.19200025
20210318,40044631,257.9,448223,9950507707,0.025617,0.16030008
20210318,40048791,1980,4204312,20366540428,0.024061,0.013932
20210318,40060061,57.78,10466,54971774336,0.039051,1.19200025
20210318,41002414,53.7,43138,320052067,0.040782,1.19200025
